,x_value,y_value,z_value
0,-0.1,4800000000,-73.81315862717645
1,-0.1,4801000000,-74.35510925022845
2,-0.1,4802000000,-73.91319001135756
3,-0.1,4803000000,-74.79087893439149
4,-0.1,4804000000,-71.72417474472377
5,-0.1,4805000000,-65.60132367401887
6,-0.1,4806000000,-71.2124017182626
7,-0.1,4807000000,-73.4873118443999
8,-0.1,4808000000,-73.56157870113621
9,-0.1,4809000000,-74.23861219720881
10,-0.1,4810000000,-75.5657011414703
11,-0.1,4811000000,-78.84752921862302
12,-0.1,4812000000,-71.43304676698219
13,-0.1,4813000000,-75.47801659651232
14,-0.1,4814000000,-73.21818227849754
15,-0.1,4815000000,-72.50472741108769
16,-0.1,4816000000,-76.90690541943428
17,-0.1,4817000000,-73.08062053138462
18,-0.1,4818000000,-80.0839573911905
19,-0.1,4819000000,-76.97948861570379
20,-0.1,4820000000,-73.99016409568965
21,-0.1,4821000000,-77.00027415319822
22,-0.1,4822000000,-75.6688740928856
23,-0.1,4823000000,-81.00763766380655
24,-0.1,4824000000,-75.50710912291453
25,-0.1,4825000000,-75.63767533366625
26,-0.1,4826000000,-75.12432562051627
27,-0.1,4827000000,-81.59559835903008
28,-0.1,4828000000,-73.40902938030936
29,-0.1,4829000000,-75.05029943646902
30,-0.1,4830000000,-75.33105108319612
31,-0.1,4831000000,-73.89534777912638
32,-0.1,4832000000,-73.73493192892857
33,-0.1,4833000000,-81.41577057813873
34,-0.1,4834000000,-75.65390743093286
35,-0.1,4835000000,-81.47033949446202
36,-0.1,4836000000,-78.3426464305247
37,-0.1,4837000000,-74.05720245272599
38,-0.1,4838000000,-72.85371883466149
39,-0.1,4839000000,-79.93359762197103
40,-0.1,4840000000,-73.44746313879506
41,-0.1,4841000000,-75.53145670208401
42,-0.1,4842000000,-75.82158390913779
43,-0.1,4843000000,-76.88348850048109
44,-0.1,4844000000,-74.74657646750518
45,-0.1,4845000000,-74.4489239033691
46,-0.1,4846000000,-80.57389015114032
47,-0.1,4847000000,-76.1218223311536
48,-0.1,4848000000,-76.58175831090838
49,-0.1,4849000000,-76.96385355120628
50,-0.1,4850000000,-73.37883835166411
51,-0.1,4851000000,-73.17507583421572
52,-0.1,4852000000,-78.0086543776673
53,-0.1,4853000000,-80.62553579042446
54,-0.1,4854000000,-74.25576500906858
55,-0.1,4855000000,-77.02275112873048
56,-0.1,4856000000,-76.7048969564191
57,-0.1,4857000000,-79.72838750091105
58,-0.1,4858000000,-73.01813006355775
59,-0.1,4859000000,-79.24591405247523
60,-0.1,4860000000,-73.57141519851942
61,-0.1,4861000000,-71.01524709529802
62,-0.1,4862000000,-72.79830739440577
63,-0.1,4863000000,-76.17636065998882
64,-0.1,4864000000,-75.75641724858527
65,-0.1,4865000000,-78.23176074198501
66,-0.1,4866000000,-79.77065991287132
67,-0.1,4867000000,-73.25759727648315
68,-0.1,4868000000,-73.18702098898984
69,-0.1,4869000000,-80.38827763717669
70,-0.1,4870000000,-76.71847870602573
71,-0.1,4871000000,-75.16955250862397
72,-0.1,4872000000,-75.84293210274319
73,-0.1,4873000000,-75.09671350030456
74,-0.1,4874000000,-78.33725769462983
75,-0.1,4875000000,-73.70519139544717
76,-0.1,4876000000,-74.11340027274251
77,-0.1,4877000000,-79.95550239754328
78,-0.1,4878000000,-73.90079556674807
79,-0.1,4879000000,-73.49948922066788
80,-0.1,4880000000,-74.31555930043787
81,-0.1,4881000000,-76.95341158309526
82,-0.1,4882000000,-80.3384270780684
83,-0.1,4883000000,-73.41152174571897
84,-0.1,4884000000,-77.01016496372878
85,-0.1,4885000000,-74.70202766153429
86,-0.1,4886000000,-77.09483275552395
87,-0.1,4887000000,-74.45911616283615
88,-0.1,4888000000,-76.84831015760275
89,-0.1,4889000000,-77.58020375215312
90,-0.1,4890000000,-76.13170114059977
91,-0.1,4891000000,-74.77430337357256
92,-0.1,4892000000,-77.48871982504728
93,-0.1,4893000000,-84.10284966842845
94,-0.1,4894000000,-79.55774103966928
95,-0.1,4895000000,-80.47857697908803
96,-0.1,4896000000,-85.45919080615002
97,-0.1,4897000000,-80.50083402202682
98,-0.1,4898000000,-74.56794826530687
99,-0.1,4899000000,-79.60348725329402
100,-0.1,4900000000,-75.53619611223797
101,-0.1,4901000000,-74.17988564175775
102,-0.1,4902000000,-75.98942196488152
103,-0.1,4903000000,-79.10582901626243
104,-0.1,4904000000,-70.23336528784158
105,-0.1,4905000000,-68.69090746732182
106,-0.1,4906000000,-64.7592741958436
107,-0.1,4907000000,-69.12082783915511
108,-0.1,4908000000,-67.5328600163398
109,-0.1,4909000000,-72.27658245641537
110,-0.1,4910000000,-80.1262257061558
111,-0.1,4911000000,-76.61855335086673
112,-0.1,4912000000,-83.91175041688895
113,-0.1,4913000000,-71.24938130805556
114,-0.1,4914000000,-71.67626225745013
115,-0.1,4915000000,-73.8264690768992
116,-0.1,4916000000,-74.81767593178512
117,-0.1,4917000000,-79.81976958678116
118,-0.1,4918000000,-75.94401146306731
119,-0.1,4919000000,-83.97409090083303
120,-0.1,4920000000,-82.46556396600508
121,-0.1,4921000000,-75.0169029730267
122,-0.1,4922000000,-80.09318808354556
123,-0.1,4923000000,-79.05293330205245
124,-0.1,4924000000,-77.78421188183626
125,-0.1,4925000000,-75.4346851908251
126,-0.1,4926000000,-79.00254544193814
127,-0.1,4927000000,-78.34439932796509
128,-0.1,4928000000,-77.61476695739917
129,-0.1,4929000000,-74.30519285977786
130,-0.1,4930000000,-79.9036650790134
131,-0.1,4931000000,-78.3146087165722
132,-0.1,4932000000,-76.07648701474392
133,-0.1,4933000000,-76.22992430335637
134,-0.1,4934000000,-75.6798427174348
135,-0.1,4935000000,-78.70306834818538
136,-0.1,4936000000,-76.59075116832254
137,-0.1,4937000000,-74.50609731262595
138,-0.1,4938000000,-74.53926422077618
139,-0.1,4939000000,-74.54609286966172
140,-0.1,4940000000,-72.0838951736612
141,-0.1,4941000000,-77.07509907626437
142,-0.1,4942000000,-72.55428553123117
143,-0.1,4943000000,-74.73702423201485
144,-0.1,4944000000,-77.20318735905578
145,-0.1,4945000000,-78.45547037363788
146,-0.1,4946000000,-78.805060283039
147,-0.1,4947000000,-77.42438170120673
148,-0.1,4948000000,-74.6562419688327
149,-0.1,4949000000,-79.9421740216086
150,-0.1,4950000000,-75.69527079776978
151,-0.1,4951000000,-75.44275019812646
152,-0.1,4952000000,-71.98882963361403
153,-0.1,4953000000,-80.26514542930414
154,-0.1,4954000000,-74.27576962132223
155,-0.1,4955000000,-74.91765816613974
156,-0.1,4956000000,-75.80792050010405
157,-0.1,4957000000,-79.67116073463431
158,-0.1,4958000000,-74.06090485219468
159,-0.1,4959000000,-75.00434112587955
160,-0.1,4960000000,-75.21970173804183
161,-0.1,4961000000,-72.69857523311772
162,-0.1,4962000000,-75.8096912003653
163,-0.1,4963000000,-76.19503472490229
164,-0.1,4964000000,-76.72422953471509
165,-0.1,4965000000,-75.04963654078318
166,-0.1,4966000000,-80.72359800312779
167,-0.1,4967000000,-80.37049774797745
168,-0.1,4968000000,-71.5949494109866
169,-0.1,4969000000,-75.19887301545228
170,-0.1,4970000000,-76.23508928799345
171,-0.1,4971000000,-72.89579728162977
172,-0.1,4972000000,-75.73909817290455
173,-0.1,4973000000,-75.90594926240934
174,-0.1,4974000000,-71.65193368062776
175,-0.1,4975000000,-72.7423841104036
176,-0.1,4976000000,-72.57555049448581
177,-0.1,4977000000,-88.18430726583469
178,-0.1,4978000000,-76.27923489799002
179,-0.1,4979000000,-77.83589040726339
180,-0.1,4980000000,-77.8430636728028
181,-0.1,4981000000,-71.70798099061814
182,-0.1,4982000000,-76.28914670491227
183,-0.1,4983000000,-74.11571783843391
184,-0.1,4984000000,-78.93892702282727
185,-0.1,4985000000,-79.19478268690007
186,-0.1,4986000000,-80.24891776628081
187,-0.1,4987000000,-74.78781940400893
188,-0.1,4988000000,-74.52861700620622
189,-0.1,4989000000,-73.69608402602937
190,-0.1,4990000000,-73.65281567608588
191,-0.1,4991000000,-71.55666271638414
192,-0.1,4992000000,-71.54703732510559
193,-0.1,4993000000,-74.94236199033972
194,-0.1,4994000000,-74.19063410306585
195,-0.1,4995000000,-74.29804476981583
196,-0.1,4996000000,-72.02978854674406
197,-0.1,4997000000,-74.1191863992333
198,-0.1,4998000000,-76.14504496861491
199,-0.1,4999000000,-76.3646158944914
200,-0.1,5000000000,-75.80257214409419
201,-0.1,5001000000,-75.19663916994506
202,-0.1,5002000000,-80.93145694334075
203,-0.1,5003000000,-72.83922457461078
204,-0.1,5004000000,-73.50160002908032
205,-0.1,5005000000,-74.60436159580796
206,-0.1,5006000000,-71.82339421019667
207,-0.1,5007000000,-75.2544820820624
208,-0.1,5008000000,-75.87646038209165
209,-0.1,5009000000,-72.11587932926
210,-0.1,5010000000,-74.66270744025137
211,-0.1,5011000000,-75.24513256241431
212,-0.1,5012000000,-80.89144144179882
213,-0.1,5013000000,-73.53037731872986
214,-0.1,5014000000,-76.04709395821158
215,-0.1,5015000000,-78.12897929226632
216,-0.1,5016000000,-74.06744703076329
217,-0.1,5017000000,-84.12805058371154
218,-0.1,5018000000,-74.5482047368946
219,-0.1,5019000000,-71.6435555844137
220,-0.1,5020000000,-76.38970717338782
221,-0.1,5021000000,-75.59063160627488
222,-0.1,5022000000,-75.81699142814958
223,-0.1,5023000000,-72.1204006432416
224,-0.1,5024000000,-71.76946154891156
225,-0.1,5025000000,-73.2415215363787
226,-0.1,5026000000,-82.95822006913268
227,-0.1,5027000000,-75.0936772605319
228,-0.1,5028000000,-76.7406980313526
229,-0.1,5029000000,-77.00807990252238
230,-0.1,5030000000,-78.70187341407681
231,-0.1,5031000000,-72.8500469768421
232,-0.1,5032000000,-73.80579343635549
233,-0.1,5033000000,-77.59875332102199
234,-0.1,5034000000,-72.31861327180904
235,-0.1,5035000000,-74.06849228402835
236,-0.1,5036000000,-75.02239677038659
237,-0.1,5037000000,-71.14312681493347
238,-0.1,5038000000,-73.58259946999021
239,-0.1,5039000000,-77.13727905897518
240,-0.1,5040000000,-72.75162123586553
241,-0.1,5041000000,-76.59047881825819
242,-0.1,5042000000,-72.52519750767229
243,-0.1,5043000000,-72.61093601624025
244,-0.1,5044000000,-71.43251023699422
245,-0.1,5045000000,-75.39741614648472
246,-0.1,5046000000,-72.21076591277416
247,-0.1,5047000000,-75.67797191322873
248,-0.1,5048000000,-80.48845142565305
249,-0.1,5049000000,-74.68193998086028
250,-0.1,5050000000,-74.93708082979946
251,-0.1,5051000000,-74.49446798385021
252,-0.1,5052000000,-75.77012977007179
253,-0.1,5053000000,-73.62209546668939
254,-0.1,5054000000,-73.72157452842495
255,-0.1,5055000000,-73.773142229037
256,-0.1,5056000000,-79.85695465170443
257,-0.1,5057000000,-72.87484368694022
258,-0.1,5058000000,-72.24286954259044
259,-0.1,5059000000,-73.23554435917164
260,-0.1,5060000000,-80.6127476625472
261,-0.1,5061000000,-76.84811456679267
262,-0.1,5062000000,-74.96998094565542
263,-0.1,5063000000,-76.85816827480605
264,-0.1,5064000000,-70.62359292351213
265,-0.1,5065000000,-74.75813518452507
266,-0.1,5066000000,-72.37472276852081
267,-0.1,5067000000,-71.69155597286534
268,-0.1,5068000000,-77.6931743209682
269,-0.1,5069000000,-72.39419241712005
270,-0.1,5070000000,-72.00126145018095
271,-0.1,5071000000,-78.13467996355305
272,-0.1,5072000000,-74.9572606436321
273,-0.1,5073000000,-76.34511203127487
274,-0.1,5074000000,-74.84846191911862
275,-0.1,5075000000,-72.40562354637325
276,-0.1,5076000000,-73.45944661863092
277,-0.1,5077000000,-77.07666888318259
278,-0.1,5078000000,-72.92557949458356
279,-0.1,5079000000,-72.42840362079703
280,-0.1,5080000000,-73.06828341074873
281,-0.1,5081000000,-78.18138808386645
282,-0.1,5082000000,-69.95238407177716
283,-0.1,5083000000,-73.1759203859623
284,-0.1,5084000000,-71.48217309324089
285,-0.1,5085000000,-71.12709193366797
286,-0.1,5086000000,-74.33684821776866
287,-0.1,5087000000,-72.56750656829952
288,-0.1,5088000000,-73.49117209846276
289,-0.1,5089000000,-73.96890819185488
290,-0.1,5090000000,-72.39682841184984
291,-0.1,5091000000,-76.51316508935949
292,-0.1,5092000000,-75.58985425408125
293,-0.1,5093000000,-73.43384035742548
294,-0.1,5094000000,-76.36424887018862
295,-0.1,5095000000,-72.63160142071341
296,-0.1,5096000000,-78.92726983858853
297,-0.1,5097000000,-80.82115489701454
298,-0.1,5098000000,-80.81280480227738
299,-0.1,5099000000,-72.06132820305518
300,-0.1,5100000000,-74.08155551983361
301,-0.1,5101000000,-74.84749194289839
302,-0.1,5102000000,-72.956273411507
303,-0.1,5103000000,-79.20992007747819
304,-0.1,5104000000,-78.82923163588076
305,-0.1,5105000000,-73.20005476219248
306,-0.1,5106000000,-77.37132064927452
307,-0.1,5107000000,-77.45942000332333
308,-0.1,5108000000,-71.11633901464278
309,-0.1,5109000000,-75.60001107441468
