,x_value,y_value,z_value
0,-0.1,4800000000,-62.2884878519545
1,-0.1,4801000000,-62.38891327502841
2,-0.1,4802000000,-63.8549034071783
3,-0.1,4803000000,-62.931601659554346
4,-0.1,4804000000,-66.68320609663255
5,-0.1,4805000000,-67.06954271631284
6,-0.1,4806000000,-63.344358259136115
7,-0.1,4807000000,-64.81800743886305
8,-0.1,4808000000,-63.14679216640533
9,-0.1,4809000000,-65.08623984261826
10,-0.1,4810000000,-62.92702791600972
11,-0.1,4811000000,-65.19609174238128
12,-0.1,4812000000,-62.743434284698054
13,-0.1,4813000000,-64.95413816706139
14,-0.1,4814000000,-63.457552289767406
15,-0.1,4815000000,-62.79432255453595
16,-0.1,4816000000,-62.68135076174603
17,-0.1,4817000000,-62.34423426203343
18,-0.1,4818000000,-64.91584613595494
19,-0.1,4819000000,-62.651269488987616
20,-0.1,4820000000,-62.16828768429541
21,-0.1,4821000000,-64.19012545922715
22,-0.1,4822000000,-62.466333716614606
23,-0.1,4823000000,-63.07113178060487
24,-0.1,4824000000,-62.83875517698009
25,-0.1,4825000000,-65.29516000171225
26,-0.1,4826000000,-63.20123380736307
27,-0.1,4827000000,-63.14932124205537
28,-0.1,4828000000,-63.20370234509219
29,-0.1,4829000000,-62.12602694870951
30,-0.1,4830000000,-62.31836590817813
31,-0.1,4831000000,-65.85555731175923
32,-0.1,4832000000,-62.54163044346914
33,-0.1,4833000000,-62.96789143661263
34,-0.1,4834000000,-62.551257244386136
35,-0.1,4835000000,-62.84853137040466
36,-0.1,4836000000,-63.03416070157021
37,-0.1,4837000000,-64.1333327008765
38,-0.1,4838000000,-63.96899405312405
39,-0.1,4839000000,-62.36540518824284
40,-0.1,4840000000,-63.21038859700421
41,-0.1,4841000000,-63.76107204027263
42,-0.1,4842000000,-66.4793035011055
43,-0.1,4843000000,-64.17704673499911
44,-0.1,4844000000,-65.77917968769636
45,-0.1,4845000000,-62.957313116790836
46,-0.1,4846000000,-66.08674275076942
47,-0.1,4847000000,-65.95097216554052
48,-0.1,4848000000,-63.35921786676464
49,-0.1,4849000000,-64.29468877765689
50,-0.1,4850000000,-65.59249312762867
51,-0.1,4851000000,-62.75425232976626
52,-0.1,4852000000,-63.866149821028685
53,-0.1,4853000000,-63.0384438049669
54,-0.1,4854000000,-63.21194512222028
55,-0.1,4855000000,-62.39545940609456
56,-0.1,4856000000,-64.92390883145698
57,-0.1,4857000000,-65.63225759590237
58,-0.1,4858000000,-63.23608396025199
59,-0.1,4859000000,-65.98495969518555
60,-0.1,4860000000,-62.964178522901626
61,-0.1,4861000000,-63.10929543285723
62,-0.1,4862000000,-63.722855297498704
63,-0.1,4863000000,-64.87483344817805
64,-0.1,4864000000,-67.03590398759319
65,-0.1,4865000000,-63.985509199701255
66,-0.1,4866000000,-63.48015028084416
67,-0.1,4867000000,-64.20479052131748
68,-0.1,4868000000,-62.954050258849605
69,-0.1,4869000000,-66.00938059527489
70,-0.1,4870000000,-62.82832982497869
71,-0.1,4871000000,-64.6890126822788
72,-0.1,4872000000,-64.24804878421989
73,-0.1,4873000000,-64.00325092530451
74,-0.1,4874000000,-65.5275280559135
75,-0.1,4875000000,-63.09749859249094
76,-0.1,4876000000,-63.52814769571337
77,-0.1,4877000000,-62.66677605893623
78,-0.1,4878000000,-65.95603577731096
79,-0.1,4879000000,-64.52937384446825
80,-0.1,4880000000,-65.48270576017573
81,-0.1,4881000000,-62.328740587879636
82,-0.1,4882000000,-66.96389430295204
83,-0.1,4883000000,-62.639936936874406
84,-0.1,4884000000,-64.07327503901243
85,-0.1,4885000000,-63.16509391811307
86,-0.1,4886000000,-64.63470292938567
87,-0.1,4887000000,-67.13394573822815
88,-0.1,4888000000,-62.124092062977276
89,-0.1,4889000000,-62.33473701855551
90,-0.1,4890000000,-64.62812458809351
91,-0.1,4891000000,-62.27128421649234
92,-0.1,4892000000,-62.975187413894425
93,-0.1,4893000000,-64.92679394770035
94,-0.1,4894000000,-62.36987499695978
95,-0.1,4895000000,-62.54193412132913
96,-0.1,4896000000,-64.77252118829117
97,-0.1,4897000000,-63.5827300139518
98,-0.1,4898000000,-64.28236362999561
99,-0.1,4899000000,-64.01312596654685
100,-0.1,4900000000,-64.16159152353222
101,-0.1,4901000000,-64.15406073357913
102,-0.1,4902000000,-63.6482688962012
103,-0.1,4903000000,-64.41898218228766
104,-0.1,4904000000,-64.38558515482745
105,-0.1,4905000000,-62.235491048383984
106,-0.1,4906000000,-64.19612225735791
107,-0.1,4907000000,-63.192691811838046
108,-0.1,4908000000,-67.02446955571364
109,-0.1,4909000000,-64.4036425871121
110,-0.1,4910000000,-66.24159133442387
111,-0.1,4911000000,-64.3096144824867
112,-0.1,4912000000,-64.88162499327088
113,-0.1,4913000000,-65.20581904542587
114,-0.1,4914000000,-63.50589662704742
115,-0.1,4915000000,-65.2603205345925
116,-0.1,4916000000,-62.9648059599142
117,-0.1,4917000000,-64.9558443064113
118,-0.1,4918000000,-65.744998376629
119,-0.1,4919000000,-65.49951937309038
120,-0.1,4920000000,-64.9340251755922
121,-0.1,4921000000,-65.46764195821264
122,-0.1,4922000000,-66.93253290656429
123,-0.1,4923000000,-63.40389642409605
124,-0.1,4924000000,-66.29915784738094
125,-0.1,4925000000,-65.59117305616253
126,-0.1,4926000000,-64.21320320936174
127,-0.1,4927000000,-62.600174494973444
128,-0.1,4928000000,-63.82727950626234
129,-0.1,4929000000,-64.19400232198035
130,-0.1,4930000000,-63.01806588769107
131,-0.1,4931000000,-64.02952686394335
132,-0.1,4932000000,-64.78767756569357
133,-0.1,4933000000,-64.13040050455051
134,-0.1,4934000000,-64.48683730223576
135,-0.1,4935000000,-64.83730078619705
136,-0.1,4936000000,-62.715067119235925
137,-0.1,4937000000,-64.53628726841109
138,-0.1,4938000000,-64.07598355303921
139,-0.1,4939000000,-63.08884687582509
140,-0.1,4940000000,-65.61920927925993
141,-0.1,4941000000,-65.35480454038691
142,-0.1,4942000000,-64.66913181134822
143,-0.1,4943000000,-66.97715485037142
144,-0.1,4944000000,-63.85362307455645
145,-0.1,4945000000,-64.20115155947167
146,-0.1,4946000000,-63.83476217096388
147,-0.1,4947000000,-62.70862905122054
148,-0.1,4948000000,-63.87067385586634
149,-0.1,4949000000,-64.90302764170657
150,-0.1,4950000000,-64.10956363973713
151,-0.1,4951000000,-63.0819059546986
152,-0.1,4952000000,-65.08371207375082
153,-0.1,4953000000,-65.65038042324137
154,-0.1,4954000000,-62.493666534357146
155,-0.1,4955000000,-64.79115521350153
156,-0.1,4956000000,-65.13315752793095
157,-0.1,4957000000,-66.00988542100143
158,-0.1,4958000000,-65.06227331947099
159,-0.1,4959000000,-62.80073154207801
160,-0.1,4960000000,-67.05864817952047
161,-0.1,4961000000,-64.65047992868
162,-0.1,4962000000,-65.65322695432307
163,-0.1,4963000000,-65.446157343468
164,-0.1,4964000000,-65.61258897027638
165,-0.1,4965000000,-64.28950604272055
166,-0.1,4966000000,-64.55662536168848
167,-0.1,4967000000,-67.04405443541596
168,-0.1,4968000000,-62.29305956194267
169,-0.1,4969000000,-66.22732850562127
170,-0.1,4970000000,-63.296009083406844
171,-0.1,4971000000,-67.69890355067614
172,-0.1,4972000000,-67.03122971959702
173,-0.1,4973000000,-64.80818869400348
174,-0.1,4974000000,-63.29210051596667
175,-0.1,4975000000,-65.9932014441493
176,-0.1,4976000000,-65.42852083317908
177,-0.1,4977000000,-65.2803902562216
178,-0.1,4978000000,-66.14585867894695
179,-0.1,4979000000,-64.70084547669315
180,-0.1,4980000000,-64.45517214794849
181,-0.1,4981000000,-64.34241331913721
182,-0.1,4982000000,-64.89564216256765
183,-0.1,4983000000,-67.17094554455775
184,-0.1,4984000000,-67.83791686716737
185,-0.1,4985000000,-67.69589356814585
186,-0.1,4986000000,-63.248136369766954
187,-0.1,4987000000,-64.47276715981663
188,-0.1,4988000000,-66.76011291790593
189,-0.1,4989000000,-66.92512185526768
190,-0.1,4990000000,-63.32127872927606
191,-0.1,4991000000,-64.39411302486087
192,-0.1,4992000000,-63.64131105921725
193,-0.1,4993000000,-65.94607654385707
194,-0.1,4994000000,-62.988630066286014
195,-0.1,4995000000,-65.90809517487493
196,-0.1,4996000000,-64.55209523463394
197,-0.1,4997000000,-64.17860899817173
198,-0.1,4998000000,-63.27200720646818
199,-0.1,4999000000,-66.36880521583673
200,-0.1,5000000000,-63.957208114257554
201,-0.1,5001000000,-66.35567514600956
202,-0.1,5002000000,-64.14496846012474
203,-0.1,5003000000,-66.04902819021872
204,-0.1,5004000000,-65.43501907871867
205,-0.1,5005000000,-62.74258928694253
206,-0.1,5006000000,-64.8680431182869
207,-0.1,5007000000,-63.1182492908158
208,-0.1,5008000000,-65.38930313731625
209,-0.1,5009000000,-63.15741188389404
210,-0.1,5010000000,-64.15041806538004
211,-0.1,5011000000,-65.88042834097118
212,-0.1,5012000000,-64.38119060990934
213,-0.1,5013000000,-64.81207036826112
214,-0.1,5014000000,-65.8543804089961
215,-0.1,5015000000,-65.1609641014577
216,-0.1,5016000000,-64.83624344770399
217,-0.1,5017000000,-64.85327197336694
218,-0.1,5018000000,-65.19089468396125
219,-0.1,5019000000,-65.0647915604642
220,-0.1,5020000000,-66.7627910521033
221,-0.1,5021000000,-66.4138633381017
222,-0.1,5022000000,-63.74762822104222
223,-0.1,5023000000,-65.70429035853267
224,-0.1,5024000000,-67.21384086149392
225,-0.1,5025000000,-65.68337036832966
226,-0.1,5026000000,-67.13524285982501
227,-0.1,5027000000,-63.704043106952966
228,-0.1,5028000000,-62.11312159860147
229,-0.1,5029000000,-64.03989721852619
230,-0.1,5030000000,-64.8310019502373
231,-0.1,5031000000,-65.9752794959032
232,-0.1,5032000000,-62.31648865148367
233,-0.1,5033000000,-65.46802738701858
234,-0.1,5034000000,-64.60527733459142
235,-0.1,5035000000,-65.19856784966893
236,-0.1,5036000000,-63.64954259470045
237,-0.1,5037000000,-63.703892429288416
238,-0.1,5038000000,-65.32459328548619
239,-0.1,5039000000,-66.99257561817426
240,-0.1,5040000000,-62.891039585028985
241,-0.1,5041000000,-62.869346071797295
242,-0.1,5042000000,-63.03743944399561
243,-0.1,5043000000,-63.975303164698154
244,-0.1,5044000000,-64.61268665037912
245,-0.1,5045000000,-64.72821706184509
246,-0.1,5046000000,-65.14005306157489
247,-0.1,5047000000,-64.56485949868893
248,-0.1,5048000000,-66.55807829259157
249,-0.1,5049000000,-63.272697033978964
250,-0.1,5050000000,-65.6967391453521
251,-0.1,5051000000,-62.05393697043504
252,-0.1,5052000000,-63.36283849045944
253,-0.1,5053000000,-64.53333231029957
254,-0.1,5054000000,-66.96321455017036
255,-0.1,5055000000,-62.782038512730935
256,-0.1,5056000000,-63.74760952317129
257,-0.1,5057000000,-63.10208092361292
258,-0.1,5058000000,-65.96723626223945
259,-0.1,5059000000,-65.75398944644384
260,-0.1,5060000000,-63.892125880531616
261,-0.1,5061000000,-64.46069841009684
262,-0.1,5062000000,-64.54870621850645
263,-0.1,5063000000,-62.78333226624493
264,-0.1,5064000000,-67.1146578604016
265,-0.1,5065000000,-62.42490055885679
266,-0.1,5066000000,-64.90765991391169
267,-0.1,5067000000,-63.272623714461574
268,-0.1,5068000000,-66.55956301222035
269,-0.1,5069000000,-62.95108860617673
270,-0.1,5070000000,-65.86831172974149
271,-0.1,5071000000,-63.484004660673186
272,-0.1,5072000000,-65.63154660410676
273,-0.1,5073000000,-64.75776214417488
274,-0.1,5074000000,-62.15572055130107
275,-0.1,5075000000,-63.590997495442814
276,-0.1,5076000000,-64.07293652778581
277,-0.1,5077000000,-63.727040700052065
278,-0.1,5078000000,-64.4528354030584
279,-0.1,5079000000,-62.68669435478749
280,-0.1,5080000000,-64.71916059080176
281,-0.1,5081000000,-64.07112605560597
282,-0.1,5082000000,-63.571666644080764
283,-0.1,5083000000,-62.50512958354629
284,-0.1,5084000000,-63.897976848412206
285,-0.1,5085000000,-64.62793519482913
286,-0.1,5086000000,-63.20124816767623
287,-0.1,5087000000,-65.46545434640059
288,-0.1,5088000000,-64.61391178864608
289,-0.1,5089000000,-63.2346638087061
290,-0.1,5090000000,-65.50473680802615
291,-0.1,5091000000,-63.884657160736296
292,-0.1,5092000000,-63.03880168152129
293,-0.1,5093000000,-63.68082075219668
294,-0.1,5094000000,-61.92577270981389
295,-0.1,5095000000,-63.79059144028758
296,-0.1,5096000000,-63.53267116417755
297,-0.1,5097000000,-66.66815681063848
298,-0.1,5098000000,-66.52442656669025
299,-0.1,5099000000,-64.00581334202934
300,-0.1,5100000000,-62.329926554719606
301,-0.1,5101000000,-63.61244809443434
302,-0.1,5102000000,-62.446448692249476
303,-0.1,5103000000,-65.93547390377242
304,-0.1,5104000000,-66.67409197923578
305,-0.1,5105000000,-65.1014010335241
306,-0.1,5106000000,-62.66603420473686
307,-0.1,5107000000,-65.81026121111734
308,-0.1,5108000000,-67.60899987346244
309,-0.1,5109000000,-64.9659646003835
310,-0.1,5110000000,-63.82990618857046
311,-0.1,5111000000,-64.32853880623094
312,-0.1,5112000000,-62.63985513232263
313,-0.1,5113000000,-63.62395310240122
314,-0.1,5114000000,-66.36047616194337
315,-0.1,5115000000,-65.13600223749145
316,-0.1,5116000000,-62.49589621826182
317,-0.1,5117000000,-62.475104724723884
318,-0.1,5118000000,-63.81205095001087
319,-0.1,5119000000,-67.18698579925669
320,-0.1,5120000000,-64.74061102340531
321,-0.1,5121000000,-63.79680974232723
322,-0.1,5122000000,-62.29668794712339
323,-0.1,5123000000,-65.61930038416303
324,-0.1,5124000000,-63.96581220902942
325,-0.1,5125000000,-64.89194637621877
326,-0.1,5126000000,-64.17647187367862
327,-0.1,5127000000,-63.643855523864126
328,-0.1,5128000000,-64.33565159947631
329,-0.1,5129000000,-64.28876972750484
330,-0.1,5130000000,-66.05558217239513
331,-0.1,5131000000,-67.32041672666699
332,-0.1,5132000000,-62.50245139723858
333,-0.1,5133000000,-65.50684221283998
334,-0.1,5134000000,-63.296652044020405
335,-0.1,5135000000,-64.008770023743
336,-0.1,5136000000,-66.75012186329168
337,-0.1,5137000000,-62.707200145112125
338,-0.1,5138000000,-62.61314249395015
339,-0.1,5139000000,-64.21499543790387
340,-0.1,5140000000,-64.11444802065769
341,-0.1,5141000000,-64.8736962316789
342,-0.1,5142000000,-65.36540660920038
343,-0.1,5143000000,-62.836134189744506
344,-0.1,5144000000,-64.01622239329262
345,-0.1,5145000000,-63.96010953305026
346,-0.1,5146000000,-64.51265378747037
347,-0.1,5147000000,-63.61870556218665
348,-0.1,5148000000,-62.94020770570871
349,-0.1,5149000000,-62.52034977562016
350,-0.1,5150000000,-65.0860380656411
351,-0.1,5151000000,-62.51195098601588
352,-0.1,5152000000,-64.4267939270137
353,-0.1,5153000000,-63.38084005669281
354,-0.1,5154000000,-62.08812658262622
355,-0.1,5155000000,-63.63796112993918
356,-0.1,5156000000,-62.49398755890055
357,-0.1,5157000000,-62.88947358403232
358,-0.1,5158000000,-62.43515142243189
359,-0.1,5159000000,-63.390197071802845
360,-0.1,5160000000,-62.33964482446772
361,-0.1,5161000000,-64.6161462477203
362,-0.1,5162000000,-64.57218945047057
363,-0.1,5163000000,-64.43779796784371
364,-0.1,5164000000,-64.87025488648416
365,-0.1,5165000000,-64.42386623989896
366,-0.1,5166000000,-63.7839940772319
367,-0.1,5167000000,-64.02191980824496
368,-0.1,5168000000,-64.78722000844579
369,-0.1,5169000000,-67.30724306527628
370,-0.1,5170000000,-63.36361579745626
371,-0.1,5171000000,-62.93213576851081
372,-0.1,5172000000,-65.88477357901166
373,-0.1,5173000000,-67.61339361175618
374,-0.1,5174000000,-63.12084840757751
375,-0.1,5175000000,-62.24881067532898
376,-0.1,5176000000,-63.93212207473433
377,-0.1,5177000000,-65.36416793974537
378,-0.1,5178000000,-62.49262168600546
379,-0.1,5179000000,-64.76971679075645
380,-0.1,5180000000,-62.74175976368418
381,-0.1,5181000000,-66.49849323589518
382,-0.1,5182000000,-62.62685746792925
383,-0.1,5183000000,-65.73632288441318
384,-0.1,5184000000,-66.47921527918446
385,-0.1,5185000000,-62.37201344946183
386,-0.1,5186000000,-64.00457047120982
387,-0.1,5187000000,-62.51689268277863
388,-0.1,5188000000,-65.89484748227477
389,-0.1,5189000000,-62.65135740271912
390,-0.1,5190000000,-62.91822981692404
391,-0.1,5191000000,-62.37709060965188
392,-0.1,5192000000,-62.5536456261954
393,-0.1,5193000000,-63.30578338900776
