,x_value,y_value,z_value
0,-0.1,4800000000,-69.92385034745135
1,-0.1,4802000000,-71.60258665756062
2,-0.1,4804000000,-67.88447358725521
3,-0.1,4806000000,-66.0713070273076
4,-0.1,4808000000,-74.57873600564976
5,-0.1,4810000000,-73.1378998144164
6,-0.1,4812000000,-75.68751512860868
7,-0.1,4814000000,-70.66086645303271
8,-0.1,4816000000,-71.6687274291572
9,-0.1,4818000000,-68.85771803958842
10,-0.1,4820000000,-73.28995429026997
11,-0.1,4822000000,-74.15073786114266
12,-0.1,4824000000,-70.56084470301666
13,-0.1,4826000000,-77.09326522149482
14,-0.1,4828000000,-71.34320622481158
15,-0.1,4830000000,-70.8145519974296
16,-0.1,4832000000,-71.17807096535144
17,-0.1,4834000000,-71.35584326900238
18,-0.1,4836000000,-75.37160018822436
19,-0.1,4838000000,-70.87662856526217
20,-0.1,4840000000,-71.96978552845657
21,-0.1,4842000000,-76.84882149961001
22,-0.1,4844000000,-68.67976235391752
23,-0.1,4846000000,-70.245215550024
24,-0.1,4848000000,-73.1903302450061
25,-0.1,4850000000,-72.11227649972459
26,-0.1,4852000000,-77.44589806877622
27,-0.1,4854000000,-71.87789025171315
28,-0.1,4856000000,-73.10352783393105
29,-0.1,4858000000,-72.41530947574388
30,-0.1,4860000000,-73.72240128362107
31,-0.1,4862000000,-72.70593951576828
32,-0.1,4864000000,-68.74456462545082
33,-0.1,4866000000,-73.83160409838234
34,-0.1,4868000000,-72.06740616340258
35,-0.1,4870000000,-70.56872508002469
36,-0.1,4872000000,-71.1354832293248
37,-0.1,4874000000,-72.697890227133
38,-0.1,4876000000,-70.88582717908706
39,-0.1,4878000000,-73.77713413012545
40,-0.1,4880000000,-71.70790806250153
41,-0.1,4882000000,-69.7337608906732
42,-0.1,4884000000,-71.01027886502116
43,-0.1,4886000000,-72.45043934851482
44,-0.1,4888000000,-75.18233813100298
45,-0.1,4890000000,-71.76982531635038
46,-0.1,4892000000,-72.92423733365769
47,-0.1,4894000000,-74.36584189526356
48,-0.1,4896000000,-78.90060826540191
49,-0.1,4898000000,-78.89692372685433
50,-0.1,4900000000,-73.01110941342975
51,-0.1,4902000000,-72.15568594469177
52,-0.1,4904000000,-76.68316839149304
53,-0.1,4906000000,-68.8695994500536
54,-0.1,4908000000,-74.9826103518025
55,-0.1,4910000000,-76.29318412234993
56,-0.1,4912000000,-75.65153439035346
57,-0.1,4914000000,-72.8432676442117
58,-0.1,4916000000,-73.51703847341953
59,-0.1,4918000000,-79.97090760896987
60,-0.1,4920000000,-75.53122498238906
61,-0.1,4922000000,-83.05646442886918
62,-0.1,4924000000,-80.18603446401487
63,-0.1,4926000000,-74.17630567005935
64,-0.1,4928000000,-72.59864631213439
65,-0.1,4930000000,-77.26257927905426
66,-0.1,4932000000,-72.59061457864605
67,-0.1,4934000000,-76.44271100720732
68,-0.1,4936000000,-71.61099666955407
69,-0.1,4938000000,-72.55264886539497
70,-0.1,4940000000,-73.93522095932477
71,-0.1,4942000000,-70.37996523821042
72,-0.1,4944000000,-72.60764863002584
73,-0.1,4946000000,-73.54091523934457
74,-0.1,4948000000,-72.02562352437731
75,-0.1,4950000000,-71.66497792537166
76,-0.1,4952000000,-70.58819994508453
77,-0.1,4954000000,-72.6478483549376
78,-0.1,4956000000,-71.37325840460203
79,-0.1,4958000000,-72.31111901405475
80,-0.1,4960000000,-71.12294017919825
81,-0.1,4962000000,-70.34344847204616
82,-0.1,4964000000,-71.45774442588811
83,-0.1,4966000000,-68.27918884109296
84,-0.1,4968000000,-71.82742798077133
85,-0.1,4970000000,-73.86486339439395
86,-0.1,4972000000,-71.43050765654013
87,-0.1,4974000000,-73.77549506489873
88,-0.1,4976000000,-73.76645878814516
89,-0.1,4978000000,-75.13859403742637
90,-0.1,4980000000,-71.01873097806019
91,-0.1,4982000000,-74.43695711803376
92,-0.1,4984000000,-73.05042346715088
93,-0.1,4986000000,-75.037498731499
94,-0.1,4988000000,-73.59623446072193
95,-0.1,4990000000,-70.41440807478621
96,-0.1,4992000000,-72.89746354447769
97,-0.1,4994000000,-70.5691336745732
98,-0.1,4996000000,-72.80306950467727
99,-0.1,4998000000,-71.25116980907312
100,-0.1,5000000000,-69.616019173032
101,-0.1,5002000000,-71.12569444717298
102,-0.1,5004000000,-71.59532309793947
103,-0.1,5006000000,-72.94561958411808
104,-0.1,5008000000,-69.04147839513746
105,-0.1,5010000000,-75.13838135989687
106,-0.1,5012000000,-70.60361222094288
107,-0.1,5014000000,-74.98932734285142
108,-0.1,5016000000,-72.01716679464187
109,-0.1,5018000000,-71.34535815416164
110,-0.1,5020000000,-74.24456573309664
111,-0.1,5022000000,-75.64543275197555
112,-0.1,5024000000,-70.16137712522136
113,-0.1,5026000000,-69.7055476315786
114,-0.1,5028000000,-72.64797391624411
115,-0.1,5030000000,-74.0736014334316
116,-0.1,5032000000,-72.26331599834396
117,-0.1,5034000000,-71.00569583430689
118,-0.1,5036000000,-72.21745319226235
119,-0.1,5038000000,-75.71635757268496
120,-0.1,5040000000,-77.65181274931595
121,-0.1,5042000000,-72.2235726512159
122,-0.1,5044000000,-72.57089817024995
123,-0.1,5046000000,-73.26186566135732
124,-0.1,5048000000,-73.0946536827546
125,-0.1,5050000000,-71.43667831316858
126,-0.1,5052000000,-72.2951697962427
127,-0.1,5054000000,-71.12712208157377
128,-0.1,5056000000,-72.81858738833643
129,-0.1,5058000000,-73.52270507649992
130,-0.1,5060000000,-73.73544129993485
131,-0.1,5062000000,-71.27924549708594
132,-0.1,5064000000,-71.19194974524927
133,-0.1,5066000000,-73.0715891361173
134,-0.1,5068000000,-72.15708565423068
135,-0.1,5070000000,-72.34563143900328
136,-0.1,5072000000,-69.4201128990675
137,-0.1,5074000000,-70.84772213558156
138,-0.1,5076000000,-73.71785425017391
139,-0.1,5078000000,-73.67789745839845
140,-0.1,5080000000,-71.5433636995154
141,-0.1,5082000000,-73.68260494619241
142,-0.1,5084000000,-74.39890255621759
143,-0.1,5086000000,-72.53261775295351
144,-0.1,5088000000,-72.27999798092016
145,-0.1,5090000000,-75.64649997343848
146,-0.1,5092000000,-71.21649173018073
147,-0.1,5094000000,-71.82805958657514
148,-0.1,5096000000,-82.70485532574767
149,-0.1,5098000000,-72.06144878758704
150,-0.1,5100000000,-73.08288189050516
151,-0.1,5102000000,-73.30762720552339
152,-0.1,5104000000,-73.90777639896599
153,-0.1,5106000000,-72.89352240171826
154,-0.1,5108000000,-72.96323390690507
155,-0.1,5110000000,-73.79666572204545
156,-0.1,5112000000,-71.61374572369006
157,-0.1,5114000000,-71.37576080811915
158,-0.1,5116000000,-77.15057556310524
159,-0.1,5118000000,-71.6155932873461
160,-0.1,5120000000,-69.43341598369594
161,-0.1,5122000000,-72.92695401943854
162,-0.1,5124000000,-74.4230616675357
163,-0.1,5126000000,-72.70898388323714
164,-0.1,5128000000,-70.89333521780469
165,-0.1,5130000000,-70.19401600695761
166,-0.1,5132000000,-71.52697307091844
167,-0.1,5134000000,-72.84672507153066
168,-0.1,5136000000,-72.74801770961936
169,-0.1,5138000000,-71.3893292696662
170,-0.1,5140000000,-70.62830801847204
171,-0.1,5142000000,-71.83368588188314
172,-0.1,5144000000,-72.82399045565074
173,-0.1,5146000000,-75.04260479244472
174,-0.1,5148000000,-77.11343445589216
175,-0.1,5150000000,-75.38832994927238
176,-0.1,5152000000,-71.74023710227517
177,-0.1,5154000000,-72.78244358172158
178,-0.1,5156000000,-70.96389904442685
179,-0.1,5158000000,-72.0053327008742
180,-0.1,5160000000,-73.36459151598098
181,-0.1,5162000000,-72.98619027380981
182,-0.1,5164000000,-71.26967471083832
183,-0.1,5166000000,-72.38045264081084
184,-0.1,5168000000,-74.10806459271139
185,-0.1,5170000000,-70.92066015994524
186,-0.1,5172000000,-73.60848724938467
187,-0.1,5174000000,-75.09704499405507
188,-0.1,5176000000,-72.90460450767208
189,-0.1,5178000000,-68.09386117562252
190,-0.1,5180000000,-72.84308212656126
191,-0.1,5182000000,-71.20373526295313
192,-0.1,5184000000,-74.917354538537
193,-0.1,5186000000,-69.96432293258474
194,-0.1,5188000000,-72.52589443183506
195,-0.1,5190000000,-74.91503321141514
196,-0.1,5192000000,-75.88296792878137
197,-0.1,5194000000,-71.97933967505537
198,-0.1,5196000000,-68.57907696249072
199,-0.1,5198000000,-73.55688942581064
200,-0.1,5200000000,-70.78059782431654
201,-0.09,4800000000,-67.21877435254838
202,-0.09,4802000000,-69.93973233065115
203,-0.09,4804000000,-68.084959643264
204,-0.09,4806000000,-66.3332979058382
205,-0.09,4808000000,-70.19219842666583
206,-0.09,4810000000,-66.28073858338504
207,-0.09,4812000000,-68.80080173256215
208,-0.09,4814000000,-73.74847028199339
209,-0.09,4816000000,-69.46390406551818
210,-0.09,4818000000,-74.01706126585752
211,-0.09,4820000000,-72.49377149064804
212,-0.09,4822000000,-68.02879763812729
213,-0.09,4824000000,-67.09842068147778
214,-0.09,4826000000,-67.96496728176838
215,-0.09,4828000000,-70.2631146595575
216,-0.09,4830000000,-70.29769441164004
217,-0.09,4832000000,-68.2038897397078
218,-0.09,4834000000,-67.83321948485246
219,-0.09,4836000000,-69.2442925595646
220,-0.09,4838000000,-67.39925216215536
221,-0.09,4840000000,-67.42690585434977
222,-0.09,4842000000,-68.8092181652573
223,-0.09,4844000000,-67.77170309006996
224,-0.09,4846000000,-67.45629415899548
225,-0.09,4848000000,-68.85078866102377
226,-0.09,4850000000,-65.78559660813943
227,-0.09,4852000000,-68.73853088386126
228,-0.09,4854000000,-69.48195071007287
229,-0.09,4856000000,-68.04709574331773
230,-0.09,4858000000,-70.40778727047072
231,-0.09,4860000000,-69.28026083720583
232,-0.09,4862000000,-69.21488978116669
233,-0.09,4864000000,-70.83154195733806
234,-0.09,4866000000,-67.77314230771606
235,-0.09,4868000000,-71.42448075835031
236,-0.09,4870000000,-67.72866330860612
237,-0.09,4872000000,-68.20444234949801
238,-0.09,4874000000,-69.13997699483463
239,-0.09,4876000000,-67.60882316182557
240,-0.09,4878000000,-68.7714721587515
241,-0.09,4880000000,-68.83612921071848
242,-0.09,4882000000,-67.76509709518302
243,-0.09,4884000000,-68.21877315122309
244,-0.09,4886000000,-70.33297248105559
245,-0.09,4888000000,-69.52883466825686
246,-0.09,4890000000,-67.79994748180174
247,-0.09,4892000000,-68.07178462593147
248,-0.09,4894000000,-69.77090484237868
249,-0.09,4896000000,-69.6482585330014
250,-0.09,4898000000,-72.6792592646613
251,-0.09,4900000000,-69.03132391144939
252,-0.09,4902000000,-67.60476807585627
253,-0.09,4904000000,-66.66945671529483
254,-0.09,4906000000,-68.71314997601324
255,-0.09,4908000000,-70.0204444831725
256,-0.09,4910000000,-76.25328294271954
257,-0.09,4912000000,-71.50347220450539
258,-0.09,4914000000,-70.03085116916043
259,-0.09,4916000000,-75.61913086406076
260,-0.09,4918000000,-75.89212920186569
261,-0.09,4920000000,-74.87537983751282
262,-0.09,4922000000,-76.28569945523567
263,-0.09,4924000000,-80.41002448846014
264,-0.09,4926000000,-74.95384956355673
265,-0.09,4928000000,-90.35985651248663
266,-0.09,4930000000,-79.22202991533635
267,-0.09,4932000000,-76.03588003824237
268,-0.09,4934000000,-69.92254045919708
269,-0.09,4936000000,-72.10095586896057
270,-0.09,4938000000,-70.67398172385344
271,-0.09,4940000000,-69.1089002981319
272,-0.09,4942000000,-70.24442400435517
273,-0.09,4944000000,-69.80156879386826
274,-0.09,4946000000,-67.62416157172892
275,-0.09,4948000000,-68.39820928774415
276,-0.09,4950000000,-69.45526144269017
277,-0.09,4952000000,-68.58238215649675
278,-0.09,4954000000,-68.15444435380027
279,-0.09,4956000000,-68.78043998224453
280,-0.09,4958000000,-70.8627899147481
281,-0.09,4960000000,-67.63207764338624
282,-0.09,4962000000,-67.26765313530235
283,-0.09,4964000000,-66.43135147020328
284,-0.09,4966000000,-67.06302385694144
285,-0.09,4968000000,-69.33162371953422
286,-0.09,4970000000,-67.47640929552217
287,-0.09,4972000000,-69.24910236678232
288,-0.09,4974000000,-67.76702279595354
289,-0.09,4976000000,-72.24556227894537
290,-0.09,4978000000,-66.5835431165728
291,-0.09,4980000000,-71.12749557954069
292,-0.09,4982000000,-69.61469954216416
293,-0.09,4984000000,-71.57613176034941
294,-0.09,4986000000,-66.86112134825316
295,-0.09,4988000000,-68.22391452352946
296,-0.09,4990000000,-66.84811386325238
297,-0.09,4992000000,-68.8754701711769
298,-0.09,4994000000,-68.09575208093595
299,-0.09,4996000000,-69.35853943711288
300,-0.09,4998000000,-68.0054375234905
301,-0.09,5000000000,-66.46838969312046
302,-0.09,5002000000,-67.56435355522488
303,-0.09,5004000000,-69.30550469063847
304,-0.09,5006000000,-69.02269828097695
305,-0.09,5008000000,-67.21306073376634
306,-0.09,5010000000,-67.83297875245724
307,-0.09,5012000000,-66.50516803486732
308,-0.09,5014000000,-69.28415566199287
309,-0.09,5016000000,-69.78776343281832
310,-0.09,5018000000,-69.69580677630151
311,-0.09,5020000000,-70.4462958923754
312,-0.09,5022000000,-69.8206458445212
313,-0.09,5024000000,-67.43870063038437
314,-0.09,5026000000,-67.89321460771139
315,-0.09,5028000000,-69.23304802890682
316,-0.09,5030000000,-67.62880923718248
317,-0.09,5032000000,-69.00446398596881
318,-0.09,5034000000,-70.40226414645113
319,-0.09,5036000000,-69.78874366431002
320,-0.09,5038000000,-66.75549639983136
321,-0.09,5040000000,-68.6924171542859
322,-0.09,5042000000,-68.54047810534873
323,-0.09,5044000000,-67.36913631447828
324,-0.09,5046000000,-66.9139422687621
325,-0.09,5048000000,-68.76573184004344
326,-0.09,5050000000,-69.35998013010233
327,-0.09,5052000000,-68.4838500009653
328,-0.09,5054000000,-67.1519353533737
329,-0.09,5056000000,-66.50293591555469
330,-0.09,5058000000,-68.72501972366155
331,-0.09,5060000000,-67.91846977300223
332,-0.09,5062000000,-67.2685424246123
333,-0.09,5064000000,-66.52847091126392
334,-0.09,5066000000,-67.59894985325134
335,-0.09,5068000000,-68.93778479623617
336,-0.09,5070000000,-68.76596405461899
337,-0.09,5072000000,-67.31441604736321
338,-0.09,5074000000,-70.36684964260479
339,-0.09,5076000000,-68.9422647883051
340,-0.09,5078000000,-67.74620438421393
341,-0.09,5080000000,-68.78010247110501
