,x_value,y_value,z_value
0,-0.1,4800000000,-71.69486519025698
1,-0.1,4800500000,-74.28864846003981
2,-0.1,4801000000,-75.37609444337902
3,-0.1,4801500000,-71.58671057551216
4,-0.1,4802000000,-81.02957354853817
5,-0.1,4802500000,-76.6988790786225
6,-0.1,4803000000,-71.90419978029443
7,-0.1,4803500000,-71.0605435907275
8,-0.1,4804000000,-66.10603599850293
9,-0.1,4804500000,-65.76687934341193
10,-0.1,4805000000,-63.84825581301086
11,-0.1,4805500000,-66.23137347224828
12,-0.1,4806000000,-66.01953597646252
13,-0.1,4806500000,-76.04229073221674
14,-0.1,4807000000,-70.80258923796704
15,-0.1,4807500000,-74.63271800518291
16,-0.1,4808000000,-73.48578642586921
17,-0.1,4808500000,-73.12312845756287
18,-0.1,4809000000,-71.65268728025363
19,-0.1,4809500000,-72.1106734200284
20,-0.1,4810000000,-74.54623079422554
21,-0.1,4810500000,-72.1814134021688
22,-0.1,4811000000,-73.24238976445503
23,-0.1,4811500000,-75.1690132702653
24,-0.1,4812000000,-73.33135088529902
25,-0.1,4812500000,-70.93649418474074
26,-0.1,4813000000,-70.84595344882855
27,-0.1,4813500000,-72.2308673673327
28,-0.1,4814000000,-76.09727310052082
29,-0.1,4814500000,-73.56358275865131
30,-0.1,4815000000,-72.97547345847813
31,-0.1,4815500000,-71.78402375247136
32,-0.1,4816000000,-71.77887215075727
33,-0.1,4816500000,-72.16388483018318
34,-0.1,4817000000,-72.66186356818982
35,-0.1,4817500000,-72.75389731994763
36,-0.1,4818000000,-72.01926892116926
37,-0.1,4818500000,-69.85503484364357
38,-0.1,4819000000,-71.65872317252301
39,-0.1,4819500000,-72.39209687114318
40,-0.1,4820000000,-71.6452815173518
41,-0.1,4820500000,-74.13759773986084
42,-0.1,4821000000,-73.83367927591875
43,-0.1,4821500000,-70.75593775279978
44,-0.1,4822000000,-70.04258581844071
45,-0.1,4822500000,-70.66318107464544
46,-0.1,4823000000,-76.30211036935228
47,-0.1,4823500000,-71.71794843871426
48,-0.1,4824000000,-74.7572525878374
49,-0.1,4824500000,-70.78835157623047
50,-0.1,4825000000,-73.06045318628298
51,-0.1,4825500000,-71.4075170342649
52,-0.1,4826000000,-69.96750557276007
53,-0.1,4826500000,-72.69991643602877
54,-0.1,4827000000,-72.57210457618142
55,-0.1,4827500000,-72.95122134204229
56,-0.1,4828000000,-73.22931293360125
57,-0.1,4828500000,-72.06720296036377
58,-0.1,4829000000,-70.40975936267115
59,-0.1,4829500000,-71.84388465933993
60,-0.1,4830000000,-73.08715466276918
61,-0.1,4830500000,-70.60335831820231
62,-0.1,4831000000,-69.35510813410372
63,-0.1,4831500000,-73.38128888056475
64,-0.1,4832000000,-73.51808379470673
65,-0.1,4832500000,-73.50817417857644
66,-0.1,4833000000,-71.13827824664546
67,-0.1,4833500000,-73.16837735735707
68,-0.1,4834000000,-73.27109001224709
69,-0.1,4834500000,-76.92646230023338
70,-0.1,4835000000,-72.41950840343102
71,-0.1,4835500000,-72.20492554464434
72,-0.1,4836000000,-72.30776796368548
73,-0.1,4836500000,-71.15569544877431
74,-0.1,4837000000,-74.78623167564709
75,-0.1,4837500000,-72.6582708283948
76,-0.1,4838000000,-71.02910473808451
77,-0.1,4838500000,-72.08461479271135
78,-0.1,4839000000,-73.93049082151877
79,-0.1,4839500000,-72.30291199153447
80,-0.1,4840000000,-70.5734712631775
81,-0.1,4840500000,-73.42200211438491
82,-0.1,4841000000,-70.76870728584365
83,-0.1,4841500000,-73.74360462411141
84,-0.1,4842000000,-70.47864440621632
85,-0.1,4842500000,-70.83015946546787
86,-0.1,4843000000,-70.15175998163292
87,-0.1,4843500000,-74.25051845449251
88,-0.1,4844000000,-72.31605439898298
89,-0.1,4844500000,-69.08470169770952
90,-0.1,4845000000,-73.0505631979903
91,-0.1,4845500000,-70.33478438976688
92,-0.1,4846000000,-73.76605101185234
93,-0.1,4846500000,-72.43088652660919
94,-0.1,4847000000,-71.88293453042851
95,-0.1,4847500000,-73.97009080285821
96,-0.1,4848000000,-71.59399174339289
97,-0.1,4848500000,-71.6028622474752
98,-0.1,4849000000,-74.41242259404984
99,-0.1,4849500000,-70.93798543083727
100,-0.1,4850000000,-73.23810409933299
101,-0.1,4850500000,-70.11232119544997
102,-0.1,4851000000,-72.97393634238117
103,-0.1,4851500000,-70.89917170222509
104,-0.1,4852000000,-71.54929578692702
105,-0.1,4852500000,-75.56886569951033
106,-0.1,4853000000,-81.01672830628141
107,-0.1,4853500000,-71.59622782827996
108,-0.1,4854000000,-73.690474394199
109,-0.1,4854500000,-70.28854151287804
110,-0.1,4855000000,-70.13349912913434
111,-0.1,4855500000,-72.97616719117624
112,-0.1,4856000000,-69.90041494096084
113,-0.1,4856500000,-71.97218950596954
114,-0.1,4857000000,-73.18880288319139
115,-0.1,4857500000,-71.571974718246
116,-0.1,4858000000,-71.24095278078119
117,-0.1,4858500000,-75.50935502942963
118,-0.1,4859000000,-72.606027221847
119,-0.1,4859500000,-71.8254926731136
120,-0.1,4860000000,-74.27219918948464
