,x_value,y_value,z_value
0,-0.1,4500000000.0,-67.51142054470714
1,-0.1,4501666666.7,-62.07755496991227
2,-0.1,4503333333.3,-64.44118166433553
3,-0.1,4505000000.0,-64.6380976125097
4,-0.1,4506666666.7,-63.932342695071796
5,-0.1,4508333333.3,-64.9238640346742
6,-0.1,4510000000.0,-68.53357382478072
7,-0.1,4511666666.7,-64.18264131178364
8,-0.1,4513333333.3,-66.23805704299262
9,-0.1,4515000000.0,-64.99595655830699
10,-0.1,4516666666.7,-67.74832444277276
11,-0.1,4518333333.3,-67.91443562093752
12,-0.1,4520000000.0,-64.99091696823606
13,-0.1,4521666666.7,-69.67338756673665
14,-0.1,4523333333.3,-68.29136514573132
15,-0.1,4525000000.0,-64.6250661730791
16,-0.1,4526666666.7,-67.1429356823229
17,-0.1,4528333333.3,-66.86850591991659
18,-0.1,4530000000.0,-66.30993807118179
19,-0.1,4531666666.7,-66.71771522496
20,-0.1,4533333333.3,-65.82391413215879
21,-0.1,4535000000.0,-63.010585469284564
22,-0.1,4536666666.7,-66.89066802272838
23,-0.1,4538333333.3,-65.19144687041322
24,-0.1,4540000000.0,-67.38030534058782
25,-0.1,4541666666.7,-63.44878892702032
26,-0.1,4543333333.3,-66.25116212279808
27,-0.1,4545000000.0,-66.66850113365936
28,-0.1,4546666666.7,-65.9690653987766
29,-0.1,4548333333.3,-63.112421647809015
30,-0.1,4550000000.0,-63.001074777533205
31,-0.1,4551666666.7,-63.37668933581064
32,-0.1,4553333333.3,-64.67763556100489
33,-0.1,4555000000.0,-65.24647383480288
34,-0.1,4556666666.7,-66.37317745710564
35,-0.1,4558333333.3,-66.45997835293339
36,-0.1,4560000000.0,-69.1987813441853
37,-0.1,4561666666.7,-67.19801237125954
38,-0.1,4563333333.3,-65.21754798872381
39,-0.1,4565000000.0,-69.6030378145941
40,-0.1,4566666666.7,-65.79063244691434
41,-0.1,4568333333.3,-65.86237254348534
42,-0.1,4570000000.0,-65.10452766271017
43,-0.1,4571666666.7,-67.30522738812547
44,-0.1,4573333333.3,-68.88534162922674
45,-0.1,4575000000.0,-69.4316087766059
46,-0.1,4576666666.7,-68.23389924835145
47,-0.1,4578333333.3,-68.89165637087127
48,-0.1,4580000000.0,-65.49333921751948
49,-0.1,4581666666.7,-65.08316982381376
50,-0.1,4583333333.3,-64.68138291853245
51,-0.1,4585000000.0,-66.47638420082133
52,-0.1,4586666666.7,-64.88407237697679
53,-0.1,4588333333.3,-65.0362067506095
54,-0.1,4590000000.0,-67.39436180148006
55,-0.1,4591666666.7,-63.852909411496874
56,-0.1,4593333333.3,-67.6451347975997
57,-0.1,4595000000.0,-65.29983653672872
58,-0.1,4596666666.7,-67.84482256375303
59,-0.1,4598333333.3,-69.61442834783396
60,-0.1,4600000000.0,-65.6772169247298
61,-0.1,4601666666.7,-68.11137635672691
62,-0.1,4603333333.3,-69.23981699115319
63,-0.1,4605000000.0,-66.45485560664412
64,-0.1,4606666666.7,-65.2643792180619
65,-0.1,4608333333.3,-67.1725749782356
66,-0.1,4610000000.0,-64.48747111808457
67,-0.1,4611666666.7,-70.12714990756865
68,-0.1,4613333333.3,-66.32714182969157
69,-0.1,4615000000.0,-69.08205073719614
70,-0.1,4616666666.7,-62.40904995423393
71,-0.1,4618333333.3,-66.44538337247032
72,-0.1,4620000000.0,-66.42370928335745
73,-0.1,4621666666.7,-66.16447891958462
74,-0.1,4623333333.3,-67.6431777667001
75,-0.1,4625000000.0,-69.75079364418731
76,-0.1,4626666666.7,-65.85458712442946
77,-0.1,4628333333.3,-65.80807724616959
78,-0.1,4630000000.0,-65.1651175728256
79,-0.1,4631666666.7,-68.00273581196872
80,-0.1,4633333333.3,-62.854770152415455
81,-0.1,4635000000.0,-64.78728357006689
82,-0.1,4636666666.7,-62.06198639181743
83,-0.1,4638333333.3,-65.67054699613736
84,-0.1,4640000000.0,-66.2475620278509
85,-0.1,4641666666.7,-66.96631827459392
86,-0.1,4643333333.3,-64.28791503911869
87,-0.1,4645000000.0,-66.2548427982084
88,-0.1,4646666666.7,-65.99022056327706
89,-0.1,4648333333.3,-64.82765883082062
90,-0.1,4650000000.0,-65.98700878942128
91,-0.1,4651666666.7,-68.01290424604333
92,-0.1,4653333333.3,-66.00436130600049
93,-0.1,4655000000.0,-70.56736414534436
94,-0.1,4656666666.7,-69.51477877749687
95,-0.1,4658333333.3,-66.25491024550183
96,-0.1,4660000000.0,-66.5181971396727
97,-0.1,4661666666.7,-62.28518853441691
98,-0.1,4663333333.3,-64.3842671442677
99,-0.1,4665000000.0,-64.51657001097273
100,-0.1,4666666666.7,-67.4972743162825
101,-0.1,4668333333.3,-66.0974928730368
102,-0.1,4670000000.0,-67.23487250123875
103,-0.1,4671666666.7,-68.94470535144822
104,-0.1,4673333333.3,-68.0526265379866
105,-0.1,4675000000.0,-68.89701656810966
106,-0.1,4676666666.7,-65.87492813253479
107,-0.1,4678333333.3,-68.37327984193234
108,-0.1,4680000000.0,-67.54776766985516
109,-0.1,4681666666.7,-66.19649852828468
110,-0.1,4683333333.3,-63.247061737710865
111,-0.1,4685000000.0,-64.76865905335062
112,-0.1,4686666666.7,-66.57238698636877
113,-0.1,4688333333.3,-64.59810745244937
114,-0.1,4690000000.0,-63.76568993896388
115,-0.1,4691666666.7,-67.62864980447277
116,-0.1,4693333333.3,-68.1150411881359
117,-0.1,4695000000.0,-63.81998278620716
118,-0.1,4696666666.7,-63.11063420080852
119,-0.1,4698333333.3,-63.060396197889766
120,-0.1,4700000000.0,-65.91756213390602
121,-0.1,4701666666.7,-62.4733393311613
122,-0.1,4703333333.3,-65.66660480808066
123,-0.1,4705000000.0,-67.78590112135659
124,-0.1,4706666666.7,-67.30873154665491
125,-0.1,4708333333.3,-66.67807809865207
126,-0.1,4710000000.0,-66.79858085858595
127,-0.1,4711666666.7,-66.59575847307681
128,-0.1,4713333333.3,-66.0092019150832
129,-0.1,4715000000.0,-64.6863470676983
130,-0.1,4716666666.7,-65.1689418054183
131,-0.1,4718333333.3,-66.68752205944416
132,-0.1,4720000000.0,-66.41787572562065
133,-0.1,4721666666.7,-67.33600263228168
134,-0.1,4723333333.3,-68.10138258707522
135,-0.1,4725000000.0,-70.33461066374753
136,-0.1,4726666666.7,-65.96298893968499
137,-0.1,4728333333.3,-69.1428804487566
138,-0.1,4730000000.0,-67.0885339795446
139,-0.1,4731666666.7,-67.68004074596927
140,-0.1,4733333333.3,-62.444764870999805
141,-0.1,4735000000.0,-62.76580989397179
142,-0.1,4736666666.7,-64.83132237700448
143,-0.1,4738333333.3,-64.7362641258162
144,-0.1,4740000000.0,-67.83066158836101
145,-0.1,4741666666.7,-68.1593355824772
146,-0.1,4743333333.3,-69.30082855615991
147,-0.1,4745000000.0,-65.56957979549583
148,-0.1,4746666666.7,-62.31255174576252
149,-0.1,4748333333.3,-65.68638071280083
150,-0.1,4750000000.0,-65.10680221300515
151,-0.1,4751666666.7,-64.14702192192395
152,-0.1,4753333333.3,-64.62232165040524
153,-0.1,4755000000.0,-65.0057293572363
154,-0.1,4756666666.7,-63.39095859888509
155,-0.1,4758333333.3,-64.95433362442995
156,-0.1,4760000000.0,-63.94758470281751
157,-0.1,4761666666.7,-66.51908820959174
158,-0.1,4763333333.3,-61.348662127479955
159,-0.1,4765000000.0,-65.67187147589519
160,-0.1,4766666666.7,-61.92725853121385
161,-0.1,4768333333.3,-67.01961176393186
162,-0.1,4770000000.0,-65.96206158665099
163,-0.1,4771666666.7,-69.07981393770302
164,-0.1,4773333333.3,-63.93118095743298
165,-0.1,4775000000.0,-66.06571531663096
166,-0.1,4776666666.7,-68.19502813349158
167,-0.1,4778333333.3,-64.67595076240534
168,-0.1,4780000000.0,-64.71978194213884
169,-0.1,4781666666.7,-63.203730756636475
170,-0.1,4783333333.3,-67.9620121974869
171,-0.1,4785000000.0,-64.429465713464
172,-0.1,4786666666.7,-66.42629749454912
173,-0.1,4788333333.3,-64.19598273242818
174,-0.1,4790000000.0,-64.59853583991153
175,-0.1,4791666666.7,-65.9754097671181
176,-0.1,4793333333.3,-66.67840958280325
177,-0.1,4795000000.0,-66.69186589414625
178,-0.1,4796666666.7,-65.37415551992744
179,-0.1,4798333333.3,-67.84026733028506
180,-0.1,4800000000.0,-68.37667728281363
181,-0.1,4801666666.7,-67.32586967151987
182,-0.1,4803333333.3,-65.43700187414913
183,-0.1,4805000000.0,-65.87880374663011
184,-0.1,4806666666.7,-64.61267718783964
185,-0.1,4808333333.3,-68.16279837627195
186,-0.1,4810000000.0,-68.25308507847234
187,-0.1,4811666666.7,-66.20430128964509
188,-0.1,4813333333.3,-65.10855201902916
189,-0.1,4815000000.0,-70.03809472825036
190,-0.1,4816666666.7,-66.04820277728882
191,-0.1,4818333333.3,-67.35832828092305
192,-0.1,4820000000.0,-69.22834668025911
193,-0.1,4821666666.7,-65.97543700566888
194,-0.1,4823333333.3,-63.607367528525096
195,-0.1,4825000000.0,-65.81784538793573
196,-0.1,4826666666.7,-64.36383107167997
197,-0.1,4828333333.3,-68.61488723070971
198,-0.1,4830000000.0,-65.44167296630872
199,-0.1,4831666666.7,-67.94507972364835
200,-0.1,4833333333.3,-66.49389315579863
201,-0.1,4835000000.0,-66.45465420677063
202,-0.1,4836666666.7,-64.7096721415406
203,-0.1,4838333333.3,-66.9692174931225
204,-0.1,4840000000.0,-68.30326545170534
205,-0.1,4841666666.7,-63.44771511180231
206,-0.1,4843333333.3,-66.7412815928006
207,-0.1,4845000000.0,-65.86710408718228
208,-0.1,4846666666.7,-70.37564429839938
209,-0.1,4848333333.3,-66.65141039970754
210,-0.1,4850000000.0,-66.10721808587489
211,-0.1,4851666666.7,-67.69889012395873
212,-0.1,4853333333.3,-67.20400568327135
213,-0.1,4855000000.0,-66.25773149119625
214,-0.1,4856666666.7,-71.3689015393786
215,-0.1,4858333333.3,-68.25754586968745
216,-0.1,4860000000.0,-63.0746902806994
217,-0.1,4861666666.7,-64.2081197559845
218,-0.1,4863333333.3,-66.04530914739983
219,-0.1,4865000000.0,-67.72429395795653
220,-0.1,4866666666.7,-69.04815716518858
221,-0.1,4868333333.3,-67.82852498657698
222,-0.1,4870000000.0,-64.14672251612232
223,-0.1,4871666666.7,-63.57562089361863
224,-0.1,4873333333.3,-64.59051809640582
225,-0.1,4875000000.0,-62.83624448999792
226,-0.1,4876666666.7,-63.84730328637721
227,-0.1,4878333333.3,-65.39969741774573
228,-0.1,4880000000.0,-67.04704135352897
229,-0.1,4881666666.7,-65.25778780939345
230,-0.1,4883333333.3,-61.964279409821614
231,-0.1,4885000000.0,-63.21819785710736
232,-0.1,4886666666.7,-63.64742893113397
233,-0.1,4888333333.3,-63.44173675196865
234,-0.1,4890000000.0,-66.51871699154457
235,-0.1,4891666666.7,-63.45572810553983
236,-0.1,4893333333.3,-64.05362353438507
237,-0.1,4895000000.0,-69.51366223311663
238,-0.1,4896666666.7,-67.84571169336243
239,-0.1,4898333333.3,-68.41220659734003
240,-0.1,4900000000.0,-66.36330025249059
241,-0.1,4901666666.7,-65.93511234171396
242,-0.1,4903333333.3,-66.31769221770317
243,-0.1,4905000000.0,-64.96423579681637
244,-0.1,4906666666.7,-63.766472629126724
245,-0.1,4908333333.3,-64.81910100080674
246,-0.1,4910000000.0,-69.22055084589556
247,-0.1,4911666666.7,-67.43643376082977
248,-0.1,4913333333.3,-65.03675734947127
249,-0.1,4915000000.0,-69.0576089216584
250,-0.1,4916666666.7,-68.92489292107732
251,-0.1,4918333333.3,-66.4864060311871
252,-0.1,4920000000.0,-69.00675821066348
253,-0.1,4921666666.7,-65.18852667807012
254,-0.1,4923333333.3,-63.77896482690477
255,-0.1,4925000000.0,-64.1512862069696
256,-0.1,4926666666.7,-62.61846360711215
257,-0.1,4928333333.3,-65.88155033277502
258,-0.1,4930000000.0,-64.31092177278569
259,-0.1,4931666666.7,-68.58235580638298
260,-0.1,4933333333.3,-65.34794825942447
261,-0.1,4935000000.0,-66.29682511371462
262,-0.1,4936666666.7,-65.10210274969143
263,-0.1,4938333333.3,-67.50725650984484
264,-0.1,4940000000.0,-65.36376812547383
265,-0.1,4941666666.7,-67.35580518625417
266,-0.1,4943333333.3,-68.17767058618846
267,-0.1,4945000000.0,-65.100593745623
268,-0.1,4946666666.7,-66.74775737112375
269,-0.1,4948333333.3,-60.3699334147479
270,-0.1,4950000000.0,-59.483098606725385
271,-0.1,4951666666.7,-57.47789294821665
272,-0.1,4953333333.3,-56.396940491141116
273,-0.1,4955000000.0,-56.3650639028258
274,-0.1,4956666666.7,-56.790919174408394
275,-0.1,4958333333.3,-56.48298488030431
