,x_value,y_value,z_value
121,-0.1,4880666666.7,-72.9763961719071
122,-0.1,4881333333.3,-76.32959228869454
123,-0.1,4882000000.0,-80.9553940000737
124,-0.1,4882666666.7,-74.63433373502511
125,-0.1,4883333333.3,-80.60352164633649
126,-0.1,4884000000.0,-81.523320969074
127,-0.1,4884666666.7,-85.73700645610636
128,-0.1,4885333333.3,-78.94153043400877
129,-0.1,4886000000.0,-78.21496933345155
130,-0.1,4886666666.7,-73.77689901954344
131,-0.1,4887333333.3,-84.78933346789478
132,-0.1,4888000000.0,-78.25881922597661
133,-0.1,4888666666.7,-75.91912722466368
134,-0.1,4889333333.3,-80.22951430359981
135,-0.1,4890000000.0,-83.43232912368359
136,-0.1,4890666666.7,-77.10686904729991
137,-0.1,4891333333.3,-75.00301602095716
138,-0.1,4892000000.0,-75.77159579281985
139,-0.1,4892666666.7,-74.63220788240328
140,-0.1,4893333333.3,-87.88703466843741
141,-0.1,4894000000.0,-81.25627594464247
142,-0.1,4894666666.7,-76.88923803217854
143,-0.1,4895333333.3,-74.29594265201618
144,-0.1,4896000000.0,-88.62514794601603
145,-0.1,4896666666.7,-81.25421300093328
146,-0.1,4897333333.3,-80.74172635864521
147,-0.1,4898000000.0,-81.2391516101597
148,-0.1,4898666666.7,-87.23510093815223
149,-0.1,4899333333.3,-78.01232448182344
150,-0.1,4900000000.0,-74.94409088302713
151,-0.1,4900666666.7,-75.77288321881124
152,-0.1,4901333333.3,-75.79658068792664
153,-0.1,4902000000.0,-76.42751632422174
154,-0.1,4902666666.7,-73.70113500238479
155,-0.1,4903333333.3,-71.15044650486122
156,-0.1,4904000000.0,-65.95768558620098
157,-0.1,4904666666.7,-65.82745996089034
158,-0.1,4905333333.3,-65.22888777719218
159,-0.1,4906000000.0,-66.81399561324342
160,-0.1,4906666666.7,-67.32842221477655
161,-0.1,4907333333.3,-69.15559350409465
162,-0.1,4908000000.0,-71.69766789587614
163,-0.1,4908666666.7,-72.44496739311404
164,-0.1,4909333333.3,-77.66749941758752
165,-0.1,4910000000.0,-78.48395877064586
166,-0.1,4910666666.7,-74.08310015738269
167,-0.1,4911333333.3,-74.91395429687466
168,-0.1,4912000000.0,-69.83447069853676
169,-0.1,4912666666.7,-72.67807594221917
170,-0.1,4913333333.3,-69.90387223110584
171,-0.1,4914000000.0,-70.60992893140195
172,-0.1,4914666666.7,-70.54279007525777
173,-0.1,4915333333.3,-75.2641828514507
174,-0.1,4916000000.0,-73.00865725272007
175,-0.1,4916666666.7,-69.76117715615979
176,-0.1,4917333333.3,-71.3977731862031
177,-0.1,4918000000.0,-75.26955118987951
178,-0.1,4918666666.7,-73.05605310775071
179,-0.1,4919333333.3,-75.71895145205343
180,-0.1,4920000000.0,-72.05536733069712
181,-0.1,4920666666.7,-75.8433377707954
182,-0.1,4921333333.3,-76.05243120148975
183,-0.1,4922000000.0,-76.67023994008895
184,-0.1,4922666666.7,-80.56944439611758
185,-0.1,4923333333.3,-84.87695489683182
186,-0.1,4924000000.0,-76.99773611566468
187,-0.1,4924666666.7,-80.49697504190536
188,-0.1,4925333333.3,-82.53675444959428
189,-0.1,4926000000.0,-81.69280124711526
190,-0.1,4926666666.7,-76.72703149827623
191,-0.1,4927333333.3,-85.22908434607692
192,-0.1,4928000000.0,-79.08739290764478
193,-0.1,4928666666.7,-79.60044895897524
194,-0.1,4929333333.3,-81.07608735304387
195,-0.1,4930000000.0,-82.41572094654039
196,-0.1,4930666666.7,-84.26225601412989
197,-0.1,4931333333.3,-74.56901804715271
198,-0.1,4932000000.0,-79.09054428882057
199,-0.1,4932666666.7,-77.39961186903017
200,-0.1,4933333333.3,-80.26630439213436
201,-0.1,4934000000.0,-72.22599494247318
202,-0.1,4934666666.7,-84.06455692848655
203,-0.1,4935333333.3,-80.93593867789004
204,-0.1,4936000000.0,-76.83192299529816
205,-0.1,4936666666.7,-88.96799345678077
206,-0.1,4937333333.3,-77.4377638947825
207,-0.1,4938000000.0,-74.37300062372293
208,-0.1,4938666666.7,-77.09626410695637
209,-0.1,4939333333.3,-80.39817061410469
210,-0.1,4940000000.0,-80.7953441797869
211,-0.1,4940666666.7,-73.15658566369457
212,-0.1,4941333333.3,-73.08497745594222
213,-0.1,4942000000.0,-74.90575137699726
214,-0.1,4942666666.7,-74.76098722967244
215,-0.1,4943333333.3,-77.8175224568887
216,-0.1,4944000000.0,-76.4860079695353
217,-0.1,4944666666.7,-72.54237776571456
218,-0.1,4945333333.3,-88.51559489751008
219,-0.1,4946000000.0,-72.79445519827684
220,-0.1,4946666666.7,-78.39274090473052
221,-0.1,4947333333.3,-78.95043233260228
222,-0.1,4948000000.0,-80.81735455447243
223,-0.1,4948666666.7,-80.03041880145307
224,-0.1,4949333333.3,-78.32661383330519
225,-0.1,4950000000.0,-75.47970634170001
226,-0.1,4950666666.7,-77.83448143379456
227,-0.1,4951333333.3,-79.05278030993016
228,-0.1,4952000000.0,-83.98188154352806
229,-0.1,4952666666.7,-75.18307263251793
230,-0.1,4953333333.3,-73.60006809242505
231,-0.1,4954000000.0,-76.57342934152095
232,-0.1,4954666666.7,-75.97123060110663
233,-0.1,4955333333.3,-87.52162718316049
234,-0.1,4956000000.0,-74.72991788736641
235,-0.1,4956666666.7,-74.52764288043751
236,-0.1,4957333333.3,-80.47522807068853
237,-0.1,4958000000.0,-79.67005974979458
238,-0.1,4958666666.7,-74.72013775311626
239,-0.1,4959333333.3,-74.85638154401208
240,-0.1,4960000000.0,-74.00025329665314
241,-0.1,4960666666.7,-75.26384825572643
242,-0.1,4961333333.3,-74.4620201067829
243,-0.1,4962000000.0,-78.78797734791576
244,-0.1,4962666666.7,-74.10656310211121
245,-0.1,4963333333.3,-81.60557116196857
246,-0.1,4964000000.0,-73.81828328813742
247,-0.1,4964666666.7,-80.11209115361389
248,-0.1,4965333333.3,-80.17338237604305
249,-0.1,4966000000.0,-80.35478979819032
250,-0.1,4966666666.7,-74.37875333741569
251,-0.1,4967333333.3,-74.02109312437018
252,-0.1,4968000000.0,-79.11105019004319
253,-0.1,4968666666.7,-75.69946106546085
254,-0.1,4969333333.3,-76.77056060126719
255,-0.1,4970000000.0,-72.6942839715044
256,-0.1,4970666666.7,-72.96265540044068
257,-0.1,4971333333.3,-72.67414628978261
258,-0.1,4972000000.0,-75.26111924899254
259,-0.1,4972666666.7,-78.67180085292914
260,-0.1,4973333333.3,-74.65664022578972
261,-0.1,4974000000.0,-76.1986076300472
262,-0.1,4974666666.7,-77.91409948586858
263,-0.1,4975333333.3,-74.632370818528
264,-0.1,4976000000.0,-80.72440532714957
265,-0.1,4976666666.7,-77.22661719997666
266,-0.1,4977333333.3,-79.96782920982875
267,-0.1,4978000000.0,-80.37666917687032
268,-0.1,4978666666.7,-78.19450232589975
269,-0.1,4979333333.3,-77.00490878530731
270,-0.1,4980000000.0,-79.91811719823053
271,-0.1,4980666666.7,-76.2464188637457
272,-0.1,4981333333.3,-75.84944548006945
273,-0.1,4982000000.0,-78.23019200737166
274,-0.1,4982666666.7,-75.63260535979171
275,-0.1,4983333333.3,-79.9633804184107
276,-0.1,4984000000.0,-77.8868112998307
277,-0.1,4984666666.7,-80.86032865430532
278,-0.1,4985333333.3,-81.68814989204185
279,-0.1,4986000000.0,-75.37018444079732
280,-0.1,4986666666.7,-77.16390716537747
281,-0.1,4987333333.3,-83.28784930980397
282,-0.1,4988000000.0,-73.59160129239625
283,-0.1,4988666666.7,-83.890492079474
284,-0.1,4989333333.3,-86.96153944615597
285,-0.1,4990000000.0,-77.93033016832996
286,-0.1,4990666666.7,-79.87110290452073
287,-0.1,4991333333.3,-79.72020588558667
288,-0.1,4992000000.0,-82.91405532008255
289,-0.1,4992666666.7,-72.93875742216188
290,-0.1,4993333333.3,-75.55797295833848
291,-0.1,4994000000.0,-74.96208328132687
292,-0.1,4994666666.7,-74.77855564937612
293,-0.1,4995333333.3,-83.48419669863226
294,-0.1,4996000000.0,-76.20808965344995
295,-0.1,4996666666.7,-80.04124984462344
296,-0.1,4997333333.3,-77.87670322085246
297,-0.1,4998000000.0,-74.74223463600315
298,-0.1,4998666666.7,-89.22308340405353
299,-0.1,4999333333.3,-78.47652138021748
300,-0.1,5000000000.0,-78.6985363890848
301,-0.1,5000666666.7,-81.22175423375023
302,-0.1,5001333333.3,-77.98870997667251
303,-0.1,5002000000.0,-73.40091102560268
304,-0.1,5002666666.7,-73.14587562550282
305,-0.1,5003333333.3,-80.83992273654006
306,-0.1,5004000000.0,-82.43415576363496
307,-0.1,5004666666.7,-77.94759516505658
308,-0.1,5005333333.3,-74.23005183355646
309,-0.1,5006000000.0,-73.57218235356018
310,-0.1,5006666666.7,-73.22060780194296
311,-0.1,5007333333.3,-75.79436179738033
312,-0.1,5008000000.0,-76.32446076773333
313,-0.1,5008666666.7,-76.77090333001708
314,-0.1,5009333333.3,-80.33985593509621
315,-0.1,5010000000.0,-78.53674930776627
316,-0.1,5010666666.7,-75.01806418112346
317,-0.1,5011333333.3,-73.00432938810475
318,-0.1,5012000000.0,-71.65448233014544
319,-0.1,5012666666.7,-76.58228130448474
320,-0.1,5013333333.3,-74.0429689192798
321,-0.1,5014000000.0,-84.43978575439755
322,-0.1,5014666666.7,-79.4405822492718
323,-0.1,5015333333.3,-73.04220972759086
324,-0.1,5016000000.0,-75.12444285722033
325,-0.1,5016666666.7,-77.87528473579947
326,-0.1,5017333333.3,-74.93981670663963
327,-0.1,5018000000.0,-73.73900865359376
328,-0.1,5018666666.7,-78.47722312031516
329,-0.1,5019333333.3,-76.36733927009287
330,-0.1,5020000000.0,-78.00140670283844
331,-0.1,5020666666.7,-74.2618268087687
332,-0.1,5021333333.3,-75.80254736999353
333,-0.1,5022000000.0,-73.47597742668493
334,-0.1,5022666666.7,-79.88909873103995
335,-0.1,5023333333.3,-73.3012364510058
336,-0.1,5024000000.0,-77.59155042695805
337,-0.1,5024666666.7,-78.56100911310278
338,-0.1,5025333333.3,-74.98896621985692
339,-0.1,5026000000.0,-77.50674624837045
340,-0.1,5026666666.7,-79.38126204266061
341,-0.1,5027333333.3,-74.83661342843347
342,-0.1,5028000000.0,-77.34980555840592
343,-0.1,5028666666.7,-74.95467766448863
344,-0.1,5029333333.3,-81.17428972180072
345,-0.1,5030000000.0,-77.6978683204388
346,-0.1,5030666666.7,-80.26699178853715
347,-0.1,5031333333.3,-74.3120481541875
348,-0.1,5032000000.0,-84.18154188638735
349,-0.1,5032666666.7,-76.62913563820342
350,-0.1,5033333333.3,-79.7606478463345
351,-0.1,5034000000.0,-82.42311063448717
352,-0.1,5034666666.7,-73.55656509139698
353,-0.1,5035333333.3,-76.8514240739449
354,-0.1,5036000000.0,-74.69329032048583
355,-0.1,5036666666.7,-74.13048039088507
356,-0.1,5037333333.3,-78.34493243040475
357,-0.1,5038000000.0,-81.26513171955935
358,-0.1,5038666666.7,-76.78440985518066
359,-0.1,5039333333.3,-77.83979107146688
360,-0.1,5040000000.0,-76.69758048911567
361,-0.1,5040666666.7,-79.02925700118726
362,-0.1,5041333333.3,-78.04379668143758
363,-0.1,5042000000.0,-76.04650678886904
364,-0.1,5042666666.7,-75.12874351046929
365,-0.1,5043333333.3,-73.70543386531386
366,-0.1,5044000000.0,-73.24839812256747
367,-0.1,5044666666.7,-76.73517837359648
368,-0.1,5045333333.3,-72.6084644693185
369,-0.1,5046000000.0,-77.68024856708986
370,-0.1,5046666666.7,-79.06575807766268
371,-0.1,5047333333.3,-80.61462763582693
372,-0.1,5048000000.0,-71.39561896051774
373,-0.1,5048666666.7,-77.36383678497528
374,-0.1,5049333333.3,-77.60297561809539
375,-0.1,5050000000.0,-77.59934195244477
376,-0.1,5050666666.7,-75.15354886311853
377,-0.1,5051333333.3,-75.64838910787489
378,-0.1,5052000000.0,-75.10307246621781
379,-0.1,5052666666.7,-73.76628258983669
380,-0.1,5053333333.3,-72.8248896703464
381,-0.1,5054000000.0,-77.21323795813765
382,-0.1,5054666666.7,-73.36825954362395
383,-0.1,5055333333.3,-78.02697034813386
384,-0.1,5056000000.0,-78.72202080876191
385,-0.1,5056666666.7,-77.1649884201098
386,-0.1,5057333333.3,-76.86362222999142
387,-0.1,5058000000.0,-73.97048611188131
388,-0.1,5058666666.7,-77.0813093790605
389,-0.1,5059333333.3,-76.8463354462461
390,-0.1,5060000000.0,-89.3845215318516
391,-0.1,5060666666.7,-77.50796541436853
392,-0.1,5061333333.3,-73.42322119733662
393,-0.1,5062000000.0,-77.22547516300567
394,-0.1,5062666666.7,-80.12850630491685
395,-0.1,5063333333.3,-80.01616117831334
396,-0.1,5064000000.0,-79.56660414124767
397,-0.1,5064666666.7,-73.51945496699281
398,-0.1,5065333333.3,-75.73805886629083
399,-0.1,5066000000.0,-75.36343999481284
400,-0.1,5066666666.7,-78.49375797901499
401,-0.1,5067333333.3,-79.03595339325486
402,-0.1,5068000000.0,-75.96954206223883
403,-0.1,5068666666.7,-74.38244933776348
404,-0.1,5069333333.3,-74.2435231744419
405,-0.1,5070000000.0,-78.21787411854955
406,-0.1,5070666666.7,-79.3674633730119
407,-0.1,5071333333.3,-72.80592131950444
408,-0.1,5072000000.0,-76.02959365726248
409,-0.1,5072666666.7,-76.43433232999443
410,-0.1,5073333333.3,-81.38409447650027
411,-0.1,5074000000.0,-79.50078703178905
412,-0.1,5074666666.7,-77.64498319988223
413,-0.1,5075333333.3,-82.52895482561557
414,-0.1,5076000000.0,-73.86449811349169
415,-0.1,5076666666.7,-79.2200283349158
416,-0.1,5077333333.3,-74.34455305306568
417,-0.1,5078000000.0,-79.80934310170952
418,-0.1,5078666666.7,-75.52629688857007
419,-0.1,5079333333.3,-75.27968041011768
420,-0.1,5080000000.0,-86.60995741261353
421,-0.1,5080666666.7,-76.79411739301587
422,-0.1,5081333333.3,-79.14164306399576
423,-0.1,5082000000.0,-85.07067842159208
424,-0.1,5082666666.7,-76.22723689046082
425,-0.1,5083333333.3,-76.22541727424209
426,-0.1,5084000000.0,-76.97424323348444
427,-0.1,5084666666.7,-79.4953820599618
428,-0.1,5085333333.3,-81.5200261913082
429,-0.1,5086000000.0,-84.32856144576503
430,-0.1,5086666666.7,-72.97247225723501
431,-0.1,5087333333.3,-73.53268766554152
432,-0.1,5088000000.0,-77.34623723473328
433,-0.1,5088666666.7,-74.72276844509251
434,-0.1,5089333333.3,-75.40108264966644
435,-0.1,5090000000.0,-73.9998109291549
436,-0.1,5090666666.7,-76.69938937639351
437,-0.1,5091333333.3,-75.14076902702905
438,-0.1,5092000000.0,-78.15846101559951
439,-0.1,5092666666.7,-78.20671750470099
440,-0.1,5093333333.3,-79.11546745983449
441,-0.1,5094000000.0,-79.61540874679044
442,-0.1,5094666666.7,-77.54317023460314
443,-0.1,5095333333.3,-80.65215894362267
444,-0.1,5096000000.0,-74.96593817699353
445,-0.1,5096666666.7,-75.72833448021457
446,-0.1,5097333333.3,-73.89626735538182
447,-0.1,5098000000.0,-78.1011388376656
448,-0.1,5098666666.7,-76.44395692693493
449,-0.1,5099333333.3,-75.7873079227743
450,-0.1,5100000000.0,-76.29890192770475
451,-0.1,5100666666.7,-74.34394340056964
452,-0.1,5101333333.3,-74.40269745643816
453,-0.1,5102000000.0,-89.2522979595884
454,-0.1,5102666666.7,-79.53696416010708
455,-0.1,5103333333.3,-77.73520270262314
456,-0.1,5104000000.0,-72.53825231044507
457,-0.1,5104666666.7,-75.68212685112628
458,-0.1,5105333333.3,-75.63543694529142
459,-0.1,5106000000.0,-71.45005455472025
460,-0.1,5106666666.7,-81.49724878483033
461,-0.1,5107333333.3,-75.98864580460193
462,-0.1,5108000000.0,-80.38772395083198
463,-0.1,5108666666.7,-77.23352753166759
464,-0.1,5109333333.3,-71.38749779724547
465,-0.1,5110000000.0,-80.43488994428398
466,-0.1,5110666666.7,-75.69490475795729
467,-0.1,5111333333.3,-75.25767621195867
468,-0.1,5112000000.0,-83.69853341899562
469,-0.1,5112666666.7,-76.22665343303774
470,-0.1,5113333333.3,-77.8627751230088
471,-0.1,5114000000.0,-76.48269334965173
472,-0.1,5114666666.7,-75.38941922427802
473,-0.1,5115333333.3,-77.68487745736343
474,-0.1,5116000000.0,-79.14858790710726
475,-0.1,5116666666.7,-77.84709738328284
476,-0.1,5117333333.3,-82.2624134552477
477,-0.1,5118000000.0,-77.15108219045172
478,-0.1,5118666666.7,-76.74515261213229
479,-0.1,5119333333.3,-76.00015951700941
480,-0.1,5120000000.0,-76.2220996522257
481,-0.1,5120666666.7,-77.94254194248367
482,-0.1,5121333333.3,-80.56880319426588
483,-0.1,5122000000.0,-75.37220299090959
484,-0.1,5122666666.7,-84.7749583586358
485,-0.1,5123333333.3,-83.62943887788998
486,-0.1,5124000000.0,-77.48156461830688
487,-0.1,5124666666.7,-76.67830856770033
488,-0.1,5125333333.3,-80.92768358747291
489,-0.1,5126000000.0,-80.66216331764936
490,-0.1,5126666666.7,-76.49702691740721
491,-0.1,5127333333.3,-80.91989107966319
492,-0.1,5128000000.0,-79.21530284951422
493,-0.1,5128666666.7,-76.83820882067563
494,-0.1,5129333333.3,-78.58711000717199
495,-0.1,5130000000.0,-73.98692628821958
496,-0.1,5130666666.7,-75.52873335177455
497,-0.1,5131333333.3,-77.71389673938741
498,-0.1,5132000000.0,-76.8969915551016
499,-0.1,5132666666.7,-81.65213663883642
500,-0.1,5133333333.3,-74.94944959783257
501,-0.1,5134000000.0,-74.31460786042894
502,-0.1,5134666666.7,-81.83654134804243
503,-0.1,5135333333.3,-78.93303332710575
504,-0.1,5136000000.0,-74.4239427045605
505,-0.1,5136666666.7,-78.40066236449948
506,-0.1,5137333333.3,-72.78425426778955
507,-0.1,5138000000.0,-79.089477318586
508,-0.1,5138666666.7,-75.3345803679093
509,-0.1,5139333333.3,-75.42879466128284
510,-0.1,5140000000.0,-73.1049925572499
511,-0.1,5140666666.7,-76.09254870674712
